2022.04.06,영등포구,123923,2317
2022.04.06,동작구,118873,2107
2022.04.06,관악구,148448,2503
2022.04.06,서초구,117111,2070
2022.04.06,강남구,152311,2619
2022.04.06,송파구,197076,3127
2022.04.06,강동구,138266,2406
2022.04.06,기타,183478,3427
2022.04.05,종로구,40601,582
2022.04.05,중구,36831,645
2022.04.05,용산구,60669,1188
2022.04.05,성동구,88662,1593
2022.04.05,광진구,105334,1470
2022.04.05,동대문구,104639,1870
2022.04.05,중랑구,113345,1874
2022.04.05,성북구,128439,2349
2022.04.05,강북구,83175,1837
2022.04.05,도봉구,90903,1576
2022.04.05,노원구,150423,2945
2022.04.05,은평구,131564,1756
2022.04.05,서대문구,88253,1571
2022.04.05,마포구,108200,1923
2022.04.05,양천구,127861,2047
2022.04.05,강서구,164521,3255
2022.04.05,구로구,121594,2179
2022.04.05,금천구,70154,1396
2022.04.05,영등포구,121606,2055
2022.04.05,동작구,116767,1820
2022.04.05,관악구,145945,2584
2022.04.05,서초구,115041,1861
2022.04.05,강남구,149693,2508
2022.04.05,송파구,193950,3441
2022.04.05,강동구,135860,2519
2022.04.05,기타,180054,2656
2022.04.04,종로구,40019,233
2022.04.04,중구,36186,170
2022.04.04,용산구,59481,322
2022.04.04,성동구,87069,465
2022.04.04,광진구,103865,1248
2022.04.04,동대문구,102770,654
2022.04.04,중랑구,111473,679
2022.04.04,성북구,126090,754
2022.04.04,강북구,81338,467
2022.04.04,도봉구,89327,670
2022.04.04,노원구,147480,1084
2022.04.04,은평구,129808,1416
2022.04.04,서대문구,86682,611
2022.04.04,마포구,106277,689
2022.04.04,양천구,125814,991
2022.04.04,강서구,161268,1221
2022.04.04,구로구,119415,709
2022.04.04,금천구,68758,339
2022.04.04,영등포구,119551,804
2022.04.04,동작구,114947,820
2022.04.04,관악구,143361,1229
2022.04.04,서초구,113180,1114
2022.04.04,강남구,147185,1119
2022.04.04,송파구,190509,1315
2022.04.04,강동구,133385,751
2022.04.04,기타,177398,1020
2022.04.03,종로구,39786,525
2022.04.03,중구,36016,502
2022.04.03,용산구,59159,813
2022.04.03,성동구,86604,1193
2022.04.03,광진구,102617,1258
2022.04.03,동대문구,102116,1326
2022.04.03,중랑구,110794,1532
2022.04.03,성북구,125336,1943
2022.04.03,강북구,80871,1254
2022.04.03,도봉구,88657,1376
2022.04.03,노원구,146396,2232
2022.04.03,은평구,128392,1854
2022.04.03,서대문구,86071,1190
2022.04.03,마포구,105588,1480
2022.04.03,양천구,124823,1982
2022.04.03,강서구,160047,2714
2022.04.03,구로구,118706,1994
2022.04.03,금천구,68419,1004
2022.04.03,영등포구,118747,1937
2022.04.03,동작구,114127,1739
2022.04.03,관악구,142132,2057
2022.04.03,서초구,112066,1206
2022.04.03,강남구,146066,2075
2022.04.03,송파구,189194,2788
